1.97096 -63.68813 0.07
1.98823 -63.68813 0.07
2.0055 -63.68813 0.07
2.02278 -63.68813 0.07
2.04005 -63.68813 0.07
2.05732 -63.68813 0.07
2.07459 -63.68813 0.07
2.09187 -63.68813 0.07
2.10914 -63.68813 0.07
2.12642 -63.68813 0.07
2.14369 -63.68813 0.07
2.16096 -63.68813 0.07
2.17823 -63.68813 0.07
2.19551 -63.68813 0.07
2.21278 -63.68813 0.07
2.23006 -63.68813 0.07
2.24733 -63.68813 0.07
2.2646 -63.68813 0.07
2.28155 -63.68813 0.07
2.29851 -63.68813 0.07
2.31546 -63.68813 0.07
2.33241 -63.68813 0.07
2.34937 -63.68813 0.07
2.36632 -63.68813 0.07
2.38327 -63.68813 0.07
2.40023 -63.68813 0.07
2.41718 -63.68813 0.07
2.43413 -63.68813 0.07
2.45109 -63.68813 0.07
2.46804 -63.68813 0.07
2.48499 -63.68813 0.07
2.50195 -63.68813 0.07
2.5189 -63.68813 0.07

0 -63.68813 0.07
0.01661 -63.68813 0.07
0.03322 -63.68813 0.07
0.04983 -63.68813 0.07
0.06644 -63.68813 0.07
0.08305 -63.68813 0.07
0.09967 -63.68813 0.07
0.11628 -63.68813 0.07
0.13289 -63.68813 0.07
0.1495 -63.68813 0.07
0.16611 -63.68813 0.07
0.18272 -63.68812 0.07
0.19933 -63.68812 0.07
0.21594 -63.68812 0.07
0.23255 -63.68812 0.07
0.24916 -63.68812 0.07
0.26578 -63.68812 0.07
0.28239 -63.68812 0.07
0.299 -63.68812 0.07
0.31561 -63.68812 0.07
0.33222 -63.68812 0.07
0.34883 -63.68812 0.07
0.36544 -63.68812 0.07
0.38205 -63.68812 0.07
0.39866 -63.68812 0.07
0.41527 -63.68812 0.07
0.43258 -63.68813 0.07
0.44988 -63.68813 0.07
0.46718 -63.68813 0.07
0.48449 -63.68813 0.07
0.50179 -63.68813 0.07
0.51909 -63.68813 0.07
0.5364 -63.68813 0.07
0.5537 -63.68813 0.07
0.571 -63.68813 0.07
0.58831 -63.68813 0.07
0.60561 -63.68813 0.07
0.62291 -63.68813 0.07
0.63923 -63.68813 0.07
0.65554 -63.68813 0.07
0.67185 -63.68813 0.07
0.68816 -63.68812 0.07
0.70448 -63.68813 0.07
0.72079 -63.68813 0.07
0.7371 -63.68813 0.07
0.75342 -63.68813 0.07
0.76973 -63.68813 0.07
0.78667 -63.68813 0.07
0.80361 -63.68813 0.07
0.82056 -63.68813 0.07
0.83749 -63.68813 0.07
0.85444 -63.68813 0.07
0.87138 -63.68813 0.07
0.88832 -63.68813 0.07
0.90526 -63.68813 0.07
0.9222 -63.68813 0.07
0.93914 -63.68813 0.07
0.95608 -63.68813 0.07
0.97302 -63.68813 0.07
0.98996 -63.68813 0.07
1.00691 -63.68812 0.07
1.02384 -63.68812 0.07
1.04079 -63.68812 0.07
1.05772 -63.68813 0.07
1.07467 -63.68813 0.07
1.09161 -63.68813 0.07
1.10855 -63.68814 0.07
1.12549 -63.68814 0.07
1.14243 -63.68814 0.07
1.15937 -63.68814 0.07
1.17632 -63.68813 0.07
1.19325 -63.68813 0.07
1.2102 -63.68813 0.07
1.22732 -63.68813 0.07
1.24445 -63.68813 0.07
1.26157 -63.68813 0.07
1.2787 -63.68814 0.07
1.29583 -63.68814 0.07
1.31295 -63.68814 0.07
1.33008 -63.68813 0.07
1.3472 -63.68813 0.07
1.36433 -63.68813 0.07
1.38146 -63.68813 0.07
1.39857 -63.68813 0.07
1.4157 -63.68813 0.07
1.43283 -63.68813 0.07
1.44995 -63.68813 0.07
1.46708 -63.68813 0.07
1.4842 -63.68813 0.07
1.50133 -63.68813 0.07
1.51846 -63.68813 0.07
1.53558 -63.68813 0.07
1.55271 -63.68812 0.07
1.56983 -63.68813 0.07
1.58679 -63.68813 0.07
1.60374 -63.68813 0.07
1.62069 -63.68813 0.07
1.63765 -63.68813 0.07
1.6546 -63.68813 0.07
1.67155 -63.68813 0.07
1.68851 -63.68813 0.07
1.70546 -63.68813 0.07
1.72241 -63.68813 0.07
1.73937 -63.68813 0.07
1.75632 -63.68813 0.07
1.77327 -63.68813 0.07
1.79023 -63.68813 0.07
1.80718 -63.68813 0.07
1.82414 -63.68813 0.07
1.84045 -63.68813 0.07
1.85676 -63.68813 0.07
1.87307 -63.68813 0.07
1.88939 -63.68813 0.07
1.9057 -63.68812 0.07
1.92202 -63.68813 0.07
1.93833 -63.68813 0.07
1.95464 -63.68813 0.07
1.97096 -63.68813 0.07
1.98823 -63.68812 0.07
2.0055 -63.68812 0.07
2.02278 -63.68812 0.07
2.04005 -63.68813 0.07
2.05732 -63.68813 0.07
2.07459 -63.68813 0.07
2.09187 -63.68813 0.07
2.10914 -63.68813 0.07
2.12642 -63.68813 0.07
2.14369 -63.68813 0.07
2.16096 -63.68813 0.07
2.17823 -63.68813 0.07
2.19551 -63.68813 0.07
2.21278 -63.68813 0.07
2.23006 -63.68813 0.07
2.24733 -63.68813 0.07
2.2646 -63.68813 0.07
2.28155 -63.68813 0.07
2.29851 -63.68813 0.07
2.31546 -63.68813 0.07
2.33241 -63.68813 0.07
2.34937 -63.68813 0.07
2.36632 -63.68813 0.07
2.38327 -63.68813 0.07
2.40023 -63.68813 0.07
2.41718 -63.68813 0.07
2.43413 -63.68813 0.07
2.45109 -63.68813 0.07
2.46804 -63.68813 0.07
2.48499 -63.68813 0.07
2.50195 -63.68813 0.07
2.5189 -63.68813 0.07

0 -63.68813 0.07
0.01661 -63.68813 0.07
0.03322 -63.68813 0.07
0.04983 -63.68813 0.07
0.06644 -63.68813 0.07
0.08305 -63.68813 0.07
0.09967 -63.68813 0.07
0.11628 -63.68813 0.07
0.13289 -63.68813 0.07
0.1495 -63.68812 0.07
0.16611 -63.68812 0.07
0.18272 -63.68812 0.07
0.19933 -63.68812 0.07
0.21594 -63.68812 0.07
0.23255 -63.68812 0.07
0.24916 -63.68812 0.07
0.26578 -63.68812 0.07
0.28239 -63.68812 0.07
0.299 -63.68812 0.07
0.31561 -63.68812 0.07
0.33222 -63.68812 0.07
0.34883 -63.68812 0.07
0.36544 -63.68812 0.07
0.38205 -63.68812 0.07
0.39866 -63.68812 0.07
0.41527 -63.68812 0.07
0.43258 -63.68812 0.07
0.44988 -63.68812 0.07
0.46718 -63.68812 0.07
0.48449 -63.68812 0.07
0.50179 -63.68812 0.07
0.51909 -63.68812 0.07
0.5364 -63.68812 0.07
0.5537 -63.68812 0.07
0.571 -63.68812 0.07
0.58831 -63.68813 0.07
0.60561 -63.68813 0.07
0.62291 -63.68813 0.07
0.63923 -63.68812 0.07
0.65554 -63.68812 0.07
0.67185 -63.68812 0.07
0.68816 -63.68812 0.07
0.70448 -63.68812 0.07
0.72079 -63.68812 0.07
0.7371 -63.68813 0.07
0.75342 -63.68813 0.07
0.76973 -63.68813 0.07
0.78667 -63.68813 0.07
0.80361 -63.68813 0.07
0.82056 -63.68813 0.07
0.83749 -63.68812 0.07
0.85444 -63.68812 0.07
0.87138 -63.68813 0.07
0.88832 -63.68812 0.07
0.90526 -63.68812 0.07
0.9222 -63.68812 0.07
0.93914 -63.68812 0.07
0.95608 -63.68812 0.07
0.97302 -63.68812 0.07
0.98996 -63.68812 0.07
1.00691 -63.68812 0.07
1.02384 -63.68812 0.07
1.04079 -63.68812 0.07
1.05772 -63.68813 0.07
1.07467 -63.68813 0.07
1.09161 -63.68813 0.07
1.10855 -63.68813 0.07
1.12549 -63.68813 0.07
1.14243 -63.68813 0.07
1.15937 -63.68813 0.07
1.17632 -63.68813 0.07
1.19325 -63.68813 0.07
1.2102 -63.68813 0.07
1.22732 -63.68813 0.07
1.24445 -63.68813 0.07
1.26157 -63.68813 0.07
1.2787 -63.68814 0.07
1.29583 -63.68814 0.07
1.31295 -63.68814 0.07
1.33008 -63.68813 0.07
1.3472 -63.68813 0.07
1.36433 -63.68813 0.07
1.38146 -63.68813 0.07
1.39857 -63.68813 0.07
1.4157 -63.68813 0.07
1.43283 -63.68813 0.07
1.44995 -63.68813 0.07
1.46708 -63.68813 0.07
1.4842 -63.68813 0.07
1.50133 -63.68813 0.07
1.51846 -63.68813 0.07
1.53558 -63.68813 0.07
1.55271 -63.68812 0.07
1.56983 -63.68813 0.07
1.58679 -63.68813 0.07
1.60374 -63.68813 0.07
1.62069 -63.68813 0.07
1.63765 -63.68813 0.07
1.6546 -63.68813 0.07
1.67155 -63.68813 0.07
1.68851 -63.68813 0.07
1.70546 -63.68813 0.07
1.72241 -63.68813 0.07
1.73937 -63.68813 0.07
1.75632 -63.68813 0.07
1.77327 -63.68812 0.07
1.79023 -63.68812 0.07
1.80718 -63.68812 0.07
1.82414 -63.68813 0.07
1.84045 -63.68813 0.07
1.85676 -63.68813 0.07
1.87307 -63.68812 0.07
1.88939 -63.68812 0.07
1.9057 -63.68812 0.07
1.92202 -63.68812 0.07
1.93833 -63.68812 0.07
1.95464 -63.68812 0.07
1.97096 -63.68813 0.07
1.98823 -63.68812 0.07
2.0055 -63.68812 0.07
2.02278 -63.68812 0.07
2.04005 -63.68812 0.07
2.05732 -63.68813 0.07
2.07459 -63.68813 0.07
2.09187 -63.68813 0.07
2.10914 -63.68813 0.07
2.12642 -63.68813 0.07
2.14369 -63.68813 0.07
2.16096 -63.68813 0.07
2.17823 -63.68813 0.07
2.19551 -63.68813 0.07
2.21278 -63.68813 0.07
2.23006 -63.68813 0.07
2.24733 -63.68813 0.07
2.2646 -63.68813 0.07
2.28155 -63.68813 0.07
2.29851 -63.68813 0.07
2.31546 -63.68813 0.07
2.33241 -63.68813 0.07
2.34937 -63.68813 0.07
2.36632 -63.68813 0.07
2.38327 -63.68813 0.07
2.40023 -63.68813 0.07
2.41718 -63.68813 0.07
2.43413 -63.68813 0.07
2.45109 -63.68813 0.07
2.46804 -63.68812 0.07
2.48499 -63.68812 0.07
2.50195 -63.68812 0.07
2.5189 -63.68813 0.07

0 -43.08447 0.07
0.01661 -43.08446 0.07
0.03322 -43.08443 0.07
0.04983 -43.08448 0.07
0.06644 -43.08447 0.07
0.08305 -43.08444 0.07
0.09967 -43.08442 0.07
0.11628 -43.08424 0.07
0.13289 -43.08414 0.07
0.1495 -43.0838 0.07
0.16611 -43.08378 0.07
0.18272 -43.0837 0.07
0.19933 -43.0837 0.07
0.21594 -43.08368 0.07
0.23255 -43.0841 0.07
0.24916 -43.0841 0.07
0.26578 -43.08381 0.07
0.28239 -43.08374 0.07
0.299 -43.08406 0.07
0.31561 -43.08451 0.07
0.33222 -43.08426 0.07
0.34883 -43.08411 0.07
0.36544 -43.0841 0.07
0.38205 -43.08409 0.07
0.39866 -43.08402 0.07
0.41527 -43.08417 0.07
0.43258 -43.08385 0.07
0.44988 -43.08398 0.07
0.46718 -43.08398 0.07
0.48449 -43.08398 0.07
0.50179 -43.08392 0.07
0.51909 -43.08394 0.07
0.5364 -43.08397 0.07
0.5537 -43.08399 0.07
0.571 -43.08383 0.07
0.58831 -43.08395 0.07
0.60561 -43.08397 0.07
0.62291 -43.08442 0.07
0.63923 -43.08419 0.07
0.65554 -43.08412 0.07
0.67185 -43.08411 0.07
0.68816 -43.08399 0.07
0.70448 -43.08405 0.07
0.72079 -43.08395 0.07
0.7371 -43.08398 0.07
0.75342 -43.08395 0.07
0.76973 -43.08395 0.07
0.78667 -43.08402 0.07
0.80361 -43.08401 0.07
0.82056 -43.08432 0.07
0.83749 -43.08396 0.07
0.85444 -43.08393 0.07
0.87138 -43.08432 0.07
0.88832 -43.08397 0.07
0.90526 -43.08398 0.07
0.9222 -43.08431 0.07
0.93914 -43.0842 0.07
0.95608 -43.08411 0.07
0.97302 -43.08406 0.07
0.98996 -43.08396 0.07
1.00691 -43.08394 0.07
1.02384 -43.08396 0.07
1.04079 -43.08402 0.07
1.05772 -43.0842 0.07
1.07467 -43.08421 0.07
1.09161 -43.08428 0.07
1.10855 -43.08439 0.07
1.12549 -43.08442 0.07
1.14243 -43.08444 0.07
1.15937 -43.08447 0.07
1.17632 -43.0844 0.07
1.19325 -43.08446 0.07
1.2102 -43.08447 0.07
1.22732 -43.08446 0.07
1.24445 -43.08441 0.07
1.26157 -43.08439 0.07
1.2787 -43.08443 0.07
1.29583 -43.08441 0.07
1.31295 -43.08439 0.07
1.33008 -43.08429 0.07
1.3472 -43.08419 0.07
1.36433 -43.08425 0.07
1.38146 -43.08424 0.07
1.39857 -43.08411 0.07
1.4157 -43.08389 0.07
1.43283 -43.08406 0.07
1.44995 -43.08436 0.07
1.46708 -43.08435 0.07
1.4842 -43.08436 0.07
1.50133 -43.08451 0.07
1.51846 -43.08425 0.07
1.53558 -43.08422 0.07
1.55271 -43.08391 0.07
1.56983 -43.08482 0.07
1.58679 -43.08482 0.07
1.60374 -43.08434 0.07
1.62069 -43.08422 0.07
1.63765 -43.08416 0.07
1.6546 -43.08414 0.07
1.67155 -43.08412 0.07
1.68851 -43.08412 0.07
1.70546 -43.08392 0.07
1.72241 -43.08396 0.07
1.73937 -43.08402 0.07
1.75632 -43.08407 0.07
1.77327 -43.08407 0.07
1.79023 -43.084 0.07
1.80718 -43.08388 0.07
1.82414 -43.08395 0.07
1.84045 -43.08395 0.07
1.85676 -43.08398 0.07
1.87307 -43.08395 0.07
1.88939 -43.08405 0.07
1.9057 -43.08399 0.07
1.92202 -43.08411 0.07
1.93833 -43.08412 0.07
1.95464 -43.08419 0.07
1.97096 -43.08442 0.07
1.98823 -43.08407 0.07
2.0055 -43.08406 0.07
2.02278 -43.08399 0.07
2.04005 -43.08419 0.07
2.05732 -43.08418 0.07
2.07459 -43.08402 0.07
2.09187 -43.08402 0.07
2.10914 -43.084 0.07
2.12642 -43.08399 0.07
2.14369 -43.08403 0.07
2.16096 -43.08394 0.07
2.17823 -43.08405 0.07
2.19551 -43.08415 0.07
2.21278 -43.08419 0.07
2.23006 -43.08418 0.07
2.24733 -43.08482 0.07
2.2646 -43.08482 0.07
2.28155 -43.08482 0.07
2.29851 -43.08434 0.07
2.31546 -43.08422 0.07
2.33241 -43.08416 0.07
2.34937 -43.08414 0.07
2.36632 -43.08412 0.07
2.38327 -43.08412 0.07
2.40023 -43.08392 0.07
2.41718 -43.08396 0.07
2.43413 -43.08402 0.07
2.45109 -43.08407 0.07
2.46804 -43.08407 0.07
2.48499 -43.084 0.07
2.50195 -43.08388 0.07
2.5189 -43.08395 0.07

0 -43.08447 0.07
0.01661 -43.08446 0.07
0.03322 -43.08443 0.07
0.04983 -43.08445 0.07
0.06644 -43.08444 0.07
0.08305 -43.08433 0.07
0.09967 -43.08431 0.07
0.11628 -43.08424 0.07
0.13289 -43.08414 0.07
0.1495 -43.0838 0.07
0.16611 -43.08378 0.07
0.18272 -43.0837 0.07
0.19933 -43.0837 0.07
0.21594 -43.08368 0.07
0.23255 -43.08386 0.07
0.24916 -43.08384 0.07
0.26578 -43.08335 0.07
0.28239 -43.08333 0.07
0.299 -43.08354 0.07
0.31561 -43.0838 0.07
0.33222 -43.08374 0.07
0.34883 -43.08376 0.07
0.36544 -43.08375 0.07
0.38205 -43.08375 0.07
0.39866 -43.08364 0.07
0.41527 -43.08373 0.07
0.43258 -43.08368 0.07
0.44988 -43.08382 0.07
0.46718 -43.08382 0.07
0.48449 -43.0838 0.07
0.50179 -43.08385 0.07
0.51909 -43.08386 0.07
0.5364 -43.08387 0.07
0.5537 -43.0839 0.07
0.571 -43.08376 0.07
0.58831 -43.08395 0.07
0.60561 -43.08396 0.07
0.62291 -43.08422 0.07
0.63923 -43.08399 0.07
0.65554 -43.08398 0.07
0.67185 -43.08396 0.07
0.68816 -43.08373 0.07
0.70448 -43.08383 0.07
0.72079 -43.08391 0.07
0.7371 -43.08395 0.07
0.75342 -43.08391 0.07
0.76973 -43.08394 0.07
0.78667 -43.08391 0.07
0.80361 -43.08392 0.07
0.82056 -43.08411 0.07
0.83749 -43.08368 0.07
0.85444 -43.0837 0.07
0.87138 -43.08388 0.07
0.88832 -43.0838 0.07
0.90526 -43.08383 0.07
0.9222 -43.08395 0.07
